timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734539585062,94,/images/home/group_picture.png-355,429,Too Many Requests,2105017_threadGroup 1-19,text,false,,10863,472,18,18,https://cdn.codechef.com/images/home/group_picture.png,93,0,0
1734539584928,232,/sites/all/modules/codechef_common_functions/js/codechefGenericModal.js-323,429,Too Many Requests,2105017_threadGroup 1-24,text,false,"The operation lasted too long: It took 232 milliseconds, but should not have lasted longer than 150 milliseconds.",11888,447,19,19,https://www.codechef.com/sites/all/modules/codechef_common_functions/js/codechefGenericModal.js,231,0,147
1734539584841,322,/complete/search-311,403,Forbidden,2105017_threadGroup 1-26,text,false,"The operation lasted too long: It took 322 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,294,19,19,https://www.google.com/complete/search?client=firefox&channel=fen&q=www,322,0,0
1734539584931,255,/images/home/star.svg-361,200,OK,2105017_threadGroup 1-18,text,false,"The operation lasted too long: It took 255 milliseconds, but should not have lasted longer than 150 milliseconds.",1755,463,19,19,https://cdn.codechef.com/images/home/star.svg,255,0,162
1734539584782,417,/-313,429,Too Many Requests,2105017_threadGroup 1-25,text,false,"The operation lasted too long: It took 417 milliseconds, but should not have lasted longer than 150 milliseconds.",12480,592,19,19,https://www.codechef.com/,175,0,79
1734539584782,175,/-313-0,301,Moved Permanently,2105017_threadGroup 1-25,text,true,,1041,296,19,19,http://www.codechef.com/,175,0,79
1734539584957,242,/-313-1,429,Too Many Requests,2105017_threadGroup 1-25,text,false,,11439,296,19,19,https://www.codechef.com/,240,0,159
1734539585127,91,/images/home/pro_illustration.svg-338,429,Too Many Requests,2105017_threadGroup 1-20,text,false,,10879,475,19,19,https://cdn.codechef.com/images/home/pro_illustration.svg,91,0,0
1734539584569,650,/gtm.js-376,200,OK,2105017_threadGroup 1-12,text,false,"The operation lasted too long: It took 650 milliseconds, but should not have lasted longer than 150 milliseconds.",117331,389,19,19,https://www.googletagmanager.com/gtm.js?id=GTM-TV5X2M,650,0,205
1734539585018,231,/images/home/star_icon.svg-359,429,Too Many Requests,2105017_threadGroup 1-17,text,false,"The operation lasted too long: It took 231 milliseconds, but should not have lasted longer than 150 milliseconds.",11679,468,19,19,https://cdn.codechef.com/images/home/star_icon.svg,231,0,148
1734539585186,92,/images/home/prev.svg-362,429,Too Many Requests,2105017_threadGroup 1-18,text,false,,10812,463,19,19,https://cdn.codechef.com/images/home/prev.svg,91,0,0
1734539585045,237,/favicon.ico-368,429,Too Many Requests,2105017_threadGroup 1-15,text,false,"The operation lasted too long: It took 237 milliseconds, but should not have lasted longer than 150 milliseconds.",11590,453,19,19,https://www.codechef.com/favicon.ico,235,0,150
1734539583936,1356,/submit/firefox-desktop/newtab/1/abe4d423-0b60-4466-b28c-2205d30027ae-315,200,OK,2105017_threadGroup 1-21,text,false,"The operation lasted too long: It took 1,356 milliseconds, but should not have lasted longer than 150 milliseconds.",718,2982,19,19,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/abe4d423-0b60-4466-b28c-2205d30027ae,1356,0,1097
1734539585219,90,/cdn-cgi/rum?-379,204,No Content,2105017_threadGroup 1-12,,true,,378,1255,19,19,https://www.codechef.com/cdn-cgi/rum?,0,0,0
1734539584981,356,/complete/search-303,403,Forbidden,2105017_threadGroup 1-29,text,false,"The operation lasted too long: It took 356 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,294,19,19,https://www.google.com/complete/search?client=firefox&channel=fen&q=cod,356,0,0
1734539585137,230,/cf-fonts/s/ibm-plex-mono/5.0.11/latin/400/normal.woff2-329,429,Too Many Requests,2105017_threadGroup 1-22,text,false,"The operation lasted too long: It took 230 milliseconds, but should not have lasted longer than 150 milliseconds.",11797,474,19,19,https://www.codechef.com/cf-fonts/s/ibm-plex-mono/5.0.11/latin/400/normal.woff2,229,0,148
1734539585150,251,/images/home/next.svg-363,429,Too Many Requests,2105017_threadGroup 1-16,text,false,"The operation lasted too long: It took 251 milliseconds, but should not have lasted longer than 150 milliseconds.",11653,463,19,19,https://cdn.codechef.com/images/home/next.svg,250,0,162
1734539585156,257,codechef,429,Too Many Requests,2105017_threadGroup 1-31,text,false,"The operation lasted too long: It took 257 milliseconds, but should not have lasted longer than 150 milliseconds.",10548,118,19,19,https://www.codechef.com/,255,0,166
1734539585160,257,/misc/drupal.js-326,429,Too Many Requests,2105017_threadGroup 1-24,text,false,"The operation lasted too long: It took 257 milliseconds, but should not have lasted longer than 150 milliseconds.",11578,391,19,19,https://www.codechef.com/misc/drupal.js,256,0,165
1734539585156,267,/images/icons/dropdown-1.svg-356,200,OK,2105017_threadGroup 1-19,text,false,"The operation lasted too long: It took 267 milliseconds, but should not have lasted longer than 150 milliseconds.",1531,470,19,19,https://cdn.codechef.com/images/icons/dropdown-1.svg,267,0,165
1734539585075,355,/complete/search-308,403,Forbidden,2105017_threadGroup 1-27,text,false,"The operation lasted too long: It took 355 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,299,19,19,https://www.google.com/complete/search?client=firefox&channel=fen&q=codechef,354,0,0
1734539585309,125,/ccm/collect?en=page_view&dl=https%3A%2F%2Fwww.codechef.com%2F&scrsrc=www.googletagmanager.com&frm=0&rnd=1280901479.1734515118&dt=CodeChef%20-%20Learn%20and%20Practice%20Coding%20with%20Problems&auid=1523826232.1734515118&navt=n&npa=0&gtm=45He4cc1v71598775za200&gcd=13l3l3l3l1l1&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&tft=1734515118469&tfd=14802&apve=1-380,200,OK,2105017_threadGroup 1-12,text,true,,561,867,19,19,https://www.google.com/ccm/collect?en=page_view&dl=https%3A%2F%2Fwww.codechef.com%2F&scrsrc=www.googletagmanager.com&frm=0&rnd=1280901479.1734515118&dt=CodeChef%20-%20Learn%20and%20Practice%20Coding%20with%20Problems&auid=1523826232.1734515118&navt=n&npa=0&gtm=45He4cc1v71598775za200&gcd=13l3l3l3l1l1&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&tft=1734515118469&tfd=14802&apve=1,125,0,0
1734539585199,250,/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js-319,200,OK,2105017_threadGroup 1-25,text,false,"The operation lasted too long: It took 250 milliseconds, but should not have lasted longer than 150 milliseconds.",4687,425,18,18,https://www.codechef.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js,250,0,165
1734539585219,245,/images/cc-logo.svg-339,429,Too Many Requests,2105017_threadGroup 1-20,text,false,"The operation lasted too long: It took 245 milliseconds, but should not have lasted longer than 150 milliseconds.",11614,461,18,18,https://cdn.codechef.com/images/cc-logo.svg,245,0,152
1734539584952,518,/complete/search-307,403,Forbidden,2105017_threadGroup 1-28,text,false,"The operation lasted too long: It took 518 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,298,18,18,https://www.google.com/complete/search?client=firefox&channel=fen&q=codeche,518,0,0
1734539585128,365,/submit/firefox-desktop/newtab/1/abe4d423-0b60-4466-b28c-2205d30027ae-315,200,OK,2105017_threadGroup 1-23,text,false,"The operation lasted too long: It took 365 milliseconds, but should not have lasted longer than 150 milliseconds.",910,2982,18,18,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/abe4d423-0b60-4466-b28c-2205d30027ae,365,0,72
1734539585249,256,/images/home/gradient.svg-360,429,Too Many Requests,2105017_threadGroup 1-17,text,false,"The operation lasted too long: It took 256 milliseconds, but should not have lasted longer than 150 milliseconds.",11676,467,18,18,https://cdn.codechef.com/images/home/gradient.svg,256,0,165
1734539585282,229,/images/icons/dropdown-1-hover.svg-369,429,Too Many Requests,2105017_threadGroup 1-15,text,false,"The operation lasted too long: It took 229 milliseconds, but should not have lasted longer than 150 milliseconds.",11710,476,18,18,https://cdn.codechef.com/images/icons/dropdown-1-hover.svg,229,0,146
1734539585278,233,/images/home/next.svg-363,429,Too Many Requests,2105017_threadGroup 1-18,text,false,"The operation lasted too long: It took 233 milliseconds, but should not have lasted longer than 150 milliseconds.",11660,463,18,18,https://cdn.codechef.com/images/home/next.svg,233,0,150
1734539585424,89,/images/home/spark.svg-357,429,Too Many Requests,2105017_threadGroup 1-19,text,false,,10819,464,18,18,https://cdn.codechef.com/images/home/spark.svg,89,0,0
1734539585022,507,/complete/search-302,403,Forbidden,2105017_threadGroup 1-30,text,false,"The operation lasted too long: It took 507 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,293,18,18,https://www.google.com/complete/search?client=firefox&channel=fen&q=co,507,0,164
1734539585450,92,/sites/all/themes/abessive/css/modal.css-317,200,OK,2105017_threadGroup 1-25,text,true,,8191,430,18,18,https://www.codechef.com/sites/all/themes/abessive/css/modal.css,91,0,0
1734539585163,389,/-313,429,Too Many Requests,2105017_threadGroup 1-26,text,false,"The operation lasted too long: It took 389 milliseconds, but should not have lasted longer than 150 milliseconds.",12476,592,18,18,https://www.codechef.com/,157,0,74
1734539585163,157,/-313-0,301,Moved Permanently,2105017_threadGroup 1-26,text,true,,1051,296,18,18,http://www.codechef.com/,157,0,74
1734539585320,232,/-313-1,429,Too Many Requests,2105017_threadGroup 1-26,text,false,,11425,296,18,18,https://www.codechef.com/,232,0,148
1734539585293,269,/sites/all/modules/codechef_common_functions/codechef_common_functions.js-325,429,Too Many Requests,2105017_threadGroup 1-21,text,false,"The operation lasted too long: It took 269 milliseconds, but should not have lasted longer than 150 milliseconds.",12113,488,18,18,https://www.codechef.com/sites/all/modules/codechef_common_functions/codechef_common_functions.js?v=++++14a693cb7b4d17e526c6987eaad20e73,269,0,174
1734539585493,91,/sites/all/modules/codechef_common_functions/codechef_common_functions.js-325,429,Too Many Requests,2105017_threadGroup 1-23,text,false,,11269,488,18,18,https://www.codechef.com/sites/all/modules/codechef_common_functions/codechef_common_functions.js?v=++++14a693cb7b4d17e526c6987eaad20e73,91,0,0
1734539585368,252,/cf-fonts/v/open-sans/5.0.20/latin/wght/normal.woff2-331,429,Too Many Requests,2105017_threadGroup 1-22,text,false,"The operation lasted too long: It took 252 milliseconds, but should not have lasted longer than 150 milliseconds.",11809,471,18,18,https://www.codechef.com/cf-fonts/v/open-sans/5.0.20/latin/wght/normal.woff2,251,0,163
1734539585542,91,/misc/jquery-popup-overlay/popupoverlay.css-318,429,Too Many Requests,2105017_threadGroup 1-25,text,false,,10932,433,18,18,https://www.codechef.com/misc/jquery-popup-overlay/popupoverlay.css,90,0,0
1734539585401,238,/images/home/greeb_tick.svg-364,429,Too Many Requests,2105017_threadGroup 1-16,text,false,"The operation lasted too long: It took 238 milliseconds, but should not have lasted longer than 150 milliseconds.",11667,469,18,18,https://cdn.codechef.com/images/home/greeb_tick.svg,238,0,152
1734539585634,35,/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015-320,200,OK,2105017_threadGroup 1-25,text,true,,7336,465,18,18,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,34,0,12
1734539585418,261,/em/libs/common/common.js-327,200,OK,2105017_threadGroup 1-24,text,false,"The operation lasted too long: It took 261 milliseconds, but should not have lasted longer than 150 milliseconds.",8020,436,18,18,https://www.codechef.com/em/libs/common/common.js?v=dfb303241c8a67b98d08f9daa88b0919,261,0,166
1734539585414,268,/mathjax.codeforces.org/fonts/HTML-CSS/TeX/otf/MathJax_Size1-Regular.otf-297,200,OK,2105017_threadGroup 1-31,text,false,"The operation lasted too long: It took 268 milliseconds, but should not have lasted longer than 150 milliseconds.",6780,495,18,18,https://codeforces.com/mathjax.codeforces.org/fonts/HTML-CSS/TeX/otf/MathJax_Size1-Regular.otf?V=2.7.9,268,0,171
1734539585154,543,/gtm.js-376,200,OK,2105017_threadGroup 1-14,text,false,"The operation lasted too long: It took 543 milliseconds, but should not have lasted longer than 150 milliseconds.",117332,389,18,18,https://www.googletagmanager.com/gtm.js?id=GTM-TV5X2M,543,0,200
1734539585337,395,/complete/search-304,403,Forbidden,2105017_threadGroup 1-29,text,false,"The operation lasted too long: It took 395 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,295,18,18,https://www.google.com/complete/search?client=firefox&channel=fen&q=code,395,0,0
1734539585465,277,/images/self-learning/icons/python.svg-340,200,OK,2105017_threadGroup 1-20,text,false,"The operation lasted too long: It took 277 milliseconds, but should not have lasted longer than 150 milliseconds.",2907,480,18,18,https://cdn.codechef.com/images/self-learning/icons/python.svg,276,0,175
1734539585511,242,/images/home/greeb_tick.svg-364,429,Too Many Requests,2105017_threadGroup 1-18,text,false,"The operation lasted too long: It took 242 milliseconds, but should not have lasted longer than 150 milliseconds.",11694,469,18,18,https://cdn.codechef.com/images/home/greeb_tick.svg,241,0,163
1734539585513,251,/images/home/google_logo.svg-358,429,Too Many Requests,2105017_threadGroup 1-19,text,false,"The operation lasted too long: It took 251 milliseconds, but should not have lasted longer than 150 milliseconds.",11714,470,18,18,https://cdn.codechef.com/images/home/google_logo.svg,249,0,162
1734539585680,96,/sites/all/themes/mallow/js/mallow.min.js-328,429,Too Many Requests,2105017_threadGroup 1-24,text,false,,11096,452,18,18,https://www.codechef.com/sites/all/themes/mallow/js/mallow.min.js?v=89b308a7ec4db2b1c9411223b5c51056,89,0,0
1734539585511,266,/images/home/hamid.png-372,429,Too Many Requests,2105017_threadGroup 1-15,text,false,"The operation lasted too long: It took 266 milliseconds, but should not have lasted longer than 150 milliseconds.",11646,464,18,18,https://cdn.codechef.com/images/home/hamid.png,265,0,172
1734539585697,87,/cdn-cgi/rum?-379,204,No Content,2105017_threadGroup 1-14,,true,,378,1255,18,18,https://www.codechef.com/cdn-cgi/rum?,0,0,0
1734539585505,280,/images/home/star.svg-361,200,OK,2105017_threadGroup 1-17,text,false,"The operation lasted too long: It took 280 milliseconds, but should not have lasted longer than 150 milliseconds.",1757,463,18,18,https://cdn.codechef.com/images/home/star.svg,280,0,178
1734539585683,102,/mathjax.codeforces.org/fonts/HTML-CSS/TeX/otf/MathJax_Math-Italic.otf-298,200,OK,2105017_threadGroup 1-31,text,true,,20439,493,18,18,https://codeforces.com/mathjax.codeforces.org/fonts/HTML-CSS/TeX/otf/MathJax_Math-Italic.otf?V=2.7.9,102,0,0
1734539585553,232,/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js-319,200,OK,2105017_threadGroup 1-26,text,false,"The operation lasted too long: It took 232 milliseconds, but should not have lasted longer than 150 milliseconds.",4689,425,18,18,https://www.codechef.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js,231,0,148
1734539585562,237,/sites/all/modules/codechef_alerts/codechef_alerts.js-322,429,Too Many Requests,2105017_threadGroup 1-21,text,false,"The operation lasted too long: It took 237 milliseconds, but should not have lasted longer than 150 milliseconds.",12005,468,18,18,https://www.codechef.com/sites/all/modules/codechef_alerts/codechef_alerts.js?v=++++649c43b6894169b33b5557aa0374459d,237,0,155
1734539585530,283,/complete/search-303,403,Forbidden,2105017_threadGroup 1-30,text,false,"The operation lasted too long: It took 283 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,294,18,18,https://www.google.com/complete/search?client=firefox&channel=fen&q=cod,283,0,0
1734539585584,231,/sites/all/modules/codechef_alerts/codechef_alerts.js-322,429,Too Many Requests,2105017_threadGroup 1-23,text,false,"The operation lasted too long: It took 231 milliseconds, but should not have lasted longer than 150 milliseconds.",12033,468,18,18,https://www.codechef.com/sites/all/modules/codechef_alerts/codechef_alerts.js?v=++++649c43b6894169b33b5557aa0374459d,231,0,148
1734539585742,95,/images/self-learning/icons/java.svg-341,200,OK,2105017_threadGroup 1-20,text,true,,3045,478,18,18,https://cdn.codechef.com/images/self-learning/icons/java.svg,95,0,0
1734539585430,423,/complete/search-309,403,Forbidden,2105017_threadGroup 1-27,text,false,"The operation lasted too long: It took 423 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,291,18,18,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,423,0,0
1734539585620,245,/images/home/practice_img.png-332,429,Too Many Requests,2105017_threadGroup 1-22,text,false,"The operation lasted too long: It took 245 milliseconds, but should not have lasted longer than 150 milliseconds.",11237,471,18,18,https://cdn.codechef.com/images/home/practice_img.png,245,0,148
1734539585785,90,/images/home/prev.svg-362,429,Too Many Requests,2105017_threadGroup 1-17,text,false,,10792,463,18,18,https://cdn.codechef.com/images/home/prev.svg,88,0,0
1734539585640,235,/images/icons/social-sprite.svg-365,429,Too Many Requests,2105017_threadGroup 1-16,text,false,"The operation lasted too long: It took 235 milliseconds, but should not have lasted longer than 150 milliseconds.",11696,473,18,18,https://cdn.codechef.com/images/icons/social-sprite.svg,235,0,150
1734539585785,91,/sites/all/themes/abessive/css/modal.css-317,429,Too Many Requests,2105017_threadGroup 1-26,text,false,,10881,430,18,18,https://www.codechef.com/sites/all/themes/abessive/css/modal.css,90,0,0
1734539585785,98,/mathjax.codeforces.org/fonts/HTML-CSS/TeX/otf/MathJax_Main-Regular.otf-299,200,OK,2105017_threadGroup 1-31,text,true,,35613,494,18,18,https://codeforces.com/mathjax.codeforces.org/fonts/HTML-CSS/TeX/otf/MathJax_Main-Regular.otf?V=2.7.9,98,0,0
1734539585785,120,/ccm/collect?en=page_view&dl=https%3A%2F%2Fwww.codechef.com%2F&scrsrc=www.googletagmanager.com&frm=0&rnd=1280901479.1734515118&dt=CodeChef%20-%20Learn%20and%20Practice%20Coding%20with%20Problems&auid=1523826232.1734515118&navt=n&npa=0&gtm=45He4cc1v71598775za200&gcd=13l3l3l3l1l1&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&tft=1734515118469&tfd=14802&apve=1-380,200,OK,2105017_threadGroup 1-14,text,true,,561,867,18,18,https://www.google.com/ccm/collect?en=page_view&dl=https%3A%2F%2Fwww.codechef.com%2F&scrsrc=www.googletagmanager.com&frm=0&rnd=1280901479.1734515118&dt=CodeChef%20-%20Learn%20and%20Practice%20Coding%20with%20Problems&auid=1523826232.1734515118&navt=n&npa=0&gtm=45He4cc1v71598775za200&gcd=13l3l3l3l1l1&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&tft=1734515118469&tfd=14802&apve=1,120,0,0
1734539585838,94,/images/self-learning/icons/cpp.svg-342,200,OK,2105017_threadGroup 1-20,text,true,,2388,477,17,17,https://cdn.codechef.com/images/self-learning/icons/cpp.svg,94,0,0
1734539585669,271,/sites/all/themes/mallow/css/mallow.css-316,200,OK,2105017_threadGroup 1-25,text,false,"The operation lasted too long: It took 271 milliseconds, but should not have lasted longer than 150 milliseconds.",35604,464,17,17,https://www.codechef.com/sites/all/themes/mallow/css/mallow.css?v=d3dc3952a16db6b3bbb16771d1043245,264,0,165
1734539585883,87,/cdn-cgi/rum?-300,204,No Content,2105017_threadGroup 1-31,,true,,376,1818,17,17,https://codeforces.com/cdn-cgi/rum?,0,0,0
1734539585753,260,/images/icons/social-sprite.svg-365,429,Too Many Requests,2105017_threadGroup 1-18,text,false,"The operation lasted too long: It took 260 milliseconds, but should not have lasted longer than 150 milliseconds.",11715,473,17,17,https://cdn.codechef.com/images/icons/social-sprite.svg,260,0,166
1734539585470,549,/complete/search-308,403,Forbidden,2105017_threadGroup 1-28,text,false,"The operation lasted too long: It took 549 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,299,17,17,https://www.google.com/complete/search?client=firefox&channel=fen&q=codechef,549,0,0
1734539585764,263,/images/home/star_icon.svg-359,200,OK,2105017_threadGroup 1-19,text,false,"The operation lasted too long: It took 263 milliseconds, but should not have lasted longer than 150 milliseconds.",1580,468,17,17,https://cdn.codechef.com/images/home/star_icon.svg,263,0,164
1734539585940,93,/em/libs/cryptojs/aes.js-324,429,Too Many Requests,2105017_threadGroup 1-25,text,false,,10766,400,17,17,https://www.codechef.com/em/libs/cryptojs/aes.js,92,0,0
1734539585932,101,/images/self-learning/icons/javascript.svg-343,200,OK,2105017_threadGroup 1-20,text,true,,3148,484,17,17,https://cdn.codechef.com/images/self-learning/icons/javascript.svg,101,0,0
1734539585777,257,/-314,429,Too Many Requests,2105017_threadGroup 1-24,text,false,"The operation lasted too long: It took 257 milliseconds, but should not have lasted longer than 150 milliseconds.",11528,382,17,17,https://www.codechef.com/,257,0,168
1734539585777,265,/images/self-learning/icons/time-complexity.svg-374,200,OK,2105017_threadGroup 1-15,text,false,"The operation lasted too long: It took 265 milliseconds, but should not have lasted longer than 150 milliseconds.",1596,489,17,17,https://cdn.codechef.com/images/self-learning/icons/time-complexity.svg,265,0,169
1734539585815,232,/cf-fonts/v/open-sans/5.0.20/latin/wght/normal.woff2-330,429,Too Many Requests,2105017_threadGroup 1-23,text,false,"The operation lasted too long: It took 232 milliseconds, but should not have lasted longer than 150 milliseconds.",11812,471,17,17,https://www.codechef.com/cf-fonts/v/open-sans/5.0.20/latin/wght/normal.woff2,231,0,148
1734539585970,86,/cdn-cgi/rum?-301,204,No Content,2105017_threadGroup 1-31,,true,,376,1249,17,17,https://codeforces.com/cdn-cgi/rum?,0,0,0
1734539585799,257,/cf-fonts/v/open-sans/5.0.20/latin/wght/normal.woff2-330,429,Too Many Requests,2105017_threadGroup 1-21,text,false,"The operation lasted too long: It took 257 milliseconds, but should not have lasted longer than 150 milliseconds.",11796,471,17,17,https://www.codechef.com/cf-fonts/v/open-sans/5.0.20/latin/wght/normal.woff2,257,0,164
1734539585875,231,/images/home/next.svg-363,429,Too Many Requests,2105017_threadGroup 1-17,text,false,"The operation lasted too long: It took 231 milliseconds, but should not have lasted longer than 150 milliseconds.",11641,463,17,17,https://cdn.codechef.com/images/home/next.svg,230,0,149
1734539585876,233,/misc/jquery-popup-overlay/popupoverlay.css-318,429,Too Many Requests,2105017_threadGroup 1-26,text,false,"The operation lasted too long: It took 233 milliseconds, but should not have lasted longer than 150 milliseconds.",11753,433,17,17,https://www.codechef.com/misc/jquery-popup-overlay/popupoverlay.css,232,0,148
1734539586028,90,/images/home/gradient.svg-360,429,Too Many Requests,2105017_threadGroup 1-19,text,false,,10808,467,17,17,https://cdn.codechef.com/images/home/gradient.svg,89,0,0
1734539586033,94,/images/self-learning/icons/c.svg-344,200,OK,2105017_threadGroup 1-20,text,true,,2501,475,17,17,https://cdn.codechef.com/images/self-learning/icons/c.svg,94,0,0
1734539585865,265,/images/home/coding_boy.svg-333,429,Too Many Requests,2105017_threadGroup 1-22,text,false,"The operation lasted too long: It took 265 milliseconds, but should not have lasted longer than 150 milliseconds.",11710,469,17,17,https://cdn.codechef.com/images/home/coding_boy.svg,263,0,164
1734539585875,257,/images/cc-logo-mobile-1.svg-366,429,Too Many Requests,2105017_threadGroup 1-16,text,false,"The operation lasted too long: It took 257 milliseconds, but should not have lasted longer than 150 milliseconds.",11680,470,17,17,https://cdn.codechef.com/images/cc-logo-mobile-1.svg,257,0,166
1734539586043,94,/images/home/learn_img.png-370,200,OK,2105017_threadGroup 1-15,bin,true,,16937,468,17,17,https://cdn.codechef.com/images/home/learn_img.png,93,0,0
1734539585733,425,/complete/search-305,403,Forbidden,2105017_threadGroup 1-29,text,false,"The operation lasted too long: It took 425 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,296,18,18,https://www.google.com/complete/search?client=firefox&channel=fen&q=codec,425,0,0
1734539586127,97,/images/self-learning/icons/c-sharp.svg-345,200,OK,2105017_threadGroup 1-20,text,true,,2918,481,18,18,https://cdn.codechef.com/images/self-learning/icons/c-sharp.svg,97,0,0
1734539585813,428,/complete/search-304,403,Forbidden,2105017_threadGroup 1-30,text,false,"The operation lasted too long: It took 428 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,295,18,18,https://www.google.com/complete/search?client=firefox&channel=fen&q=code,428,0,0
1734539586013,234,/images/cc-logo-mobile-1.svg-366,429,Too Many Requests,2105017_threadGroup 1-18,text,false,"The operation lasted too long: It took 234 milliseconds, but should not have lasted longer than 150 milliseconds.",11686,470,18,18,https://cdn.codechef.com/images/cc-logo-mobile-1.svg,234,0,151
1734539586137,113,/images/home/user_deafult.jpg-373,200,OK,2105017_threadGroup 1-15,bin,true,,2584,471,18,18,https://cdn.codechef.com/images/home/user_deafult.jpg,113,0,0
1734539585853,415,/complete/search-310,403,Forbidden,2105017_threadGroup 1-27,text,false,"The operation lasted too long: It took 415 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,293,18,18,https://www.google.com/complete/search?client=firefox&channel=fen&q=ww,415,0,0
1734539586033,239,/sites/all/modules/codechef_common_functions/js/codechefGenericModal.js-323,200,OK,2105017_threadGroup 1-25,text,false,"The operation lasted too long: It took 239 milliseconds, but should not have lasted longer than 150 milliseconds.",2031,447,18,18,https://www.codechef.com/sites/all/modules/codechef_common_functions/js/codechefGenericModal.js,238,0,150
1734539586048,252,/cf-fonts/s/ibm-plex-mono/5.0.11/latin/400/normal.woff2-329,429,Too Many Requests,2105017_threadGroup 1-23,text,false,"The operation lasted too long: It took 252 milliseconds, but should not have lasted longer than 150 milliseconds.",11826,474,18,18,https://www.codechef.com/cf-fonts/s/ibm-plex-mono/5.0.11/latin/400/normal.woff2,251,0,146
1734539586034,280,/cf-fonts/v/outfit/5.0.11/latin/wght/normal.woff2-321,429,Too Many Requests,2105017_threadGroup 1-24,text,false,"The operation lasted too long: It took 280 milliseconds, but should not have lasted longer than 150 milliseconds.",11765,468,18,18,https://www.codechef.com/cf-fonts/v/outfit/5.0.11/latin/wght/normal.woff2,280,0,164
1734539586057,257,/cf-fonts/s/ibm-plex-mono/5.0.11/latin/400/normal.woff2-329,429,Too Many Requests,2105017_threadGroup 1-21,text,false,"The operation lasted too long: It took 257 milliseconds, but should not have lasted longer than 150 milliseconds.",11828,474,18,18,https://www.codechef.com/cf-fonts/s/ibm-plex-mono/5.0.11/latin/400/normal.woff2,257,0,163
1734539586224,94,/images/self-learning/icons/linked-lists.svg-346,200,OK,2105017_threadGroup 1-20,text,true,,1499,486,18,18,https://cdn.codechef.com/images/self-learning/icons/linked-lists.svg,94,0,0
1734539586110,236,/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015-320,200,OK,2105017_threadGroup 1-26,text,false,"The operation lasted too long: It took 236 milliseconds, but should not have lasted longer than 150 milliseconds.",7336,465,18,18,https://static.cloudflareinsights.com/beacon.min.js/vcd15cbe7772f49c399c6a5babf22c1241717689176015,227,0,147
1734539586250,96,/images/self-learning/icons/matrices.svg-371,200,OK,2105017_threadGroup 1-15,text,true,,1514,482,18,18,https://cdn.codechef.com/images/self-learning/icons/matrices.svg,96,0,0
1734539586272,82,/misc/drupal.js-326,429,Too Many Requests,2105017_threadGroup 1-25,text,false,,10734,391,18,18,https://www.codechef.com/misc/drupal.js,81,0,0
1734539586106,252,/images/home/greeb_tick.svg-364,429,Too Many Requests,2105017_threadGroup 1-17,text,false,"The operation lasted too long: It took 252 milliseconds, but should not have lasted longer than 150 milliseconds.",11663,469,18,18,https://cdn.codechef.com/images/home/greeb_tick.svg,251,0,163
1734539586131,267,/images/home/anmol.png-334,200,OK,2105017_threadGroup 1-22,bin,false,"The operation lasted too long: It took 267 milliseconds, but should not have lasted longer than 150 milliseconds.",2370,464,18,18,https://cdn.codechef.com/images/home/anmol.png,267,0,157
1734539586118,288,/images/home/star.svg-361,429,Too Many Requests,2105017_threadGroup 1-19,text,false,"The operation lasted too long: It took 288 milliseconds, but should not have lasted longer than 150 milliseconds.",11692,463,18,18,https://cdn.codechef.com/images/home/star.svg,288,0,182
1734539586318,95,/images/self-learning/icons/stacks-and-queues.svg-347,200,OK,2105017_threadGroup 1-20,text,true,,1501,491,18,18,https://cdn.codechef.com/images/self-learning/icons/stacks-and-queues.svg,95,0,0
